ID;Description
617;<p>Apatita</p><p>El nombre ('Apatit') fue inventado por A.G Werner a mediados de 1780, más tarde describió el nombre después del verbo griego aπasάω (apatáō) que significa 'engañar' (alguién) o 'ser engañoso', porqué como escribió 'hasta ahora ha confundido/engañado a todos los mineralogistas en su identificación' (Roycroft &amp; Cuypers, 2015)</p><p>Brasil, Canadá, India, Madagascar y México son los principales productores mundiales de apatita y España es conocida por las de color espárrago, mientras que Maine en los EE. UU. es la fuente de las apatitas de color lila.</p>
618;<p>Apatita</p><p>El nombre ('Apatit') fue inventado por A.G Werner a mediados de 1780, más tarde describió el nombre después del verbo griego aπasάω (apatáō) que significa 'engañar' (alguién) o 'ser engañoso', porqué como escribió 'hasta ahora ha confundido/engañado a todos los mineralogistas en su identificación' (Roycroft &amp; Cuypers, 2015)</p><p>Brasil, Canadá, India, Madagascar y México son los principales productores mundiales de apatita y España es conocida por las de color espárrago, mientras que Maine en los EE. UU. es la fuente de las apatitas de color lila.</p>
619;<p>Apatita</p><p>El nombre ('Apatit') fue inventado por A.G Werner a mediados de 1780, más tarde describió el nombre después del verbo griego aπasάω (apatáō) que significa 'engañar' (alguién) o 'ser engañoso', porqué como escribió 'hasta ahora ha confundido/engañado a todos los mineralogistas en su identificación' (Roycroft &amp; Cuypers, 2015)</p><p>Brasil, Canadá, India, Madagascar y México son los principales productores mundiales de apatita y España es conocida por las de color espárrago, mientras que Maine en los EE. UU. es la fuente de las apatitas de color lila.</p>
623;<p><p>Morganita.</p><p>Lleva el nombre del banquero y coleccionista estadounidense J.P Morgan.<br /><br />También conocida como 'berilo rosa', 'esmeralda rosa' y 'berilo césico',es una rara variedad de berilo de color rosa claro a rosa. También se pueden encontrar variedades de morganita de color naranja / amarillo, y las bandas de color son comunes.</p>
625;<div>Safiro</div><div><br></div><div>El nombre deriva del greigo "sappheiros" - azul. Antiguamente cualquier gema azul era llamada Safiro.</div><div><br></div><div>Hoy en día se llama Safiro a los corindones de todos los colores excepto el rojo (rubí).</div><div><br></div><div>Al₂O₃<br></div>
640;<p>Peridoto</p><p>Se cree que el nombre proviene del Arabe 'faridat' - gema, o como sugiere el Diccionario Oxford Angles, del latín clásico 'pæderot' - un tipo de opal.</p><p>En realidad el peridoto es un material llamado olivino que se compone de 2 minerales: fayalita y forsterita.</p><p>Uno de los 6 minerales esenciales para la aparición de la vida. (Russell & Ponce, 2020).</p><p>Fe2SiO4 (Fayalita) - Mg2SiO4 (Forsterita)</p>
642;<p>Cuarzo</p><p>Es el mineral más común de la corteza terrestre después del feldespato</p><p>Se ha sugerido que su nombre proviene del alemán que a su vez deriva de la palabra en antiguo eslavo para duro.</p><p>La palabra del griego antiguo para cuarzo, krystallos, dio origen a la palabra cristal.</p><p>El cuarzo ocurre en 2 formas básicas: Cuarzo macrocristalino: esta hecho de cristales visibles o granos. Ejemplos: cristal de roca, arenisca, también cuarzo massivo compuesto por cristales sin caras de cristal. Cuarzo microcristalino: Esta hecho de agregados densos y compactos de cuarzo microscópico. Los diferentes tipos de cuarzo microcristalino son subsumidos al término calcedonia. Ejemplos: Agata, Sílex...</p>
643;<p>Cuarzo</p><p>Es el mineral más común de la corteza terrestre después del feldespato</p><p>Se ha sugerido que su nombre proviene del alemán que a su vez deriva de la palabra en antiguo eslavo para duro.</p><p>La palabra del griego antiguo para cuarzo, krystallos, dio origen a la palabra cristal.</p><p>El cuarzo ocurre en 2 formas básicas: Cuarzo macrocristalino: esta hecho de cristales visibles o granos. Ejemplos: cristal de roca, arenisca, también cuarzo massivo compuesto por cristales sin caras de cristal. Cuarzo microcristalino: Esta hecho de agregados densos y compactos de cuarzo microscópico. Los diferentes tipos de cuarzo microcristalino son subsumidos al término calcedonia. Ejemplos: Agata, Sílex...</p>
644;<p>Cuarzo</p><p>Es el mineral más común de la corteza terrestre después del feldespato</p><p>Se ha sugerido que su nombre proviene del alemán que a su vez deriva de la palabra en antiguo eslavo para duro.</p><p>La palabra del griego antiguo para cuarzo, krystallos, dio origen a la palabra cristal.</p><p>El cuarzo ocurre en 2 formas básicas: Cuarzo macrocristalino: esta hecho de cristales visibles o granos. Ejemplos: cristal de roca, arenisca, también cuarzo massivo compuesto por cristales sin caras de cristal. Cuarzo microcristalino: Esta hecho de agregados densos y compactos de cuarzo microscópico. Los diferentes tipos de cuarzo microcristalino son subsumidos al término calcedonia. Ejemplos: Agata, Sílex...</p>
645;<p>Cuarzo</p><p>Es el mineral más común de la corteza terrestre después del feldespato</p><p>Se ha sugerido que su nombre proviene del alemán que a su vez deriva de la palabra en antiguo eslavo para duro.</p><p>La palabra del griego antiguo para cuarzo, krystallos, dio origen a la palabra cristal.</p><p>El cuarzo ocurre en 2 formas básicas: Cuarzo macrocristalino: esta hecho de cristales visibles o granos. Ejemplos: cristal de roca, arenisca, también cuarzo massivo compuesto por cristales sin caras de cristal. Cuarzo microcristalino: Esta hecho de agregados densos y compactos de cuarzo microscópico. Los diferentes tipos de cuarzo microcristalino son subsumidos al término calcedonia. Ejemplos: Agata, Sílex...</p>
650;<p>Turmalina</p><p >A pesar de que se conocía desde la antigüedad en la región Mediterránea, los Neerlandeses empezaron a importarlas en 1703 desde Sri Lanka. Le pusieron el nombre Sinhalese "Turamali" - piedra con colores mezclados.</p><p >Un rasgo muy característico de la turmalina es la prontitud con la que se electrifica. Calentando y subsiguientemente enfriando, así como aplicando presión, p.e. al frotar, un cristal de turmalina se cargará eléctricamente. Luego atraerá partículas de polvo y pequeños trozos de papel (piro y piezoelectricidad).</p><p>(Ca,K,Na)(Al,Fe,Li,Mg,Mn)3 (Al,Cr,Fe,V)6(BO3)3(Si,Al,B)6O18(OH,F)</p>
651;<p>Apatita</p><p>El nombre ('Apatit') fue inventado por A.G Werner a mediados de 1780, más tarde describió el nombre después del verbo griego aπasάω (apatáō) que significa 'engañar' (alguién) o 'ser engañoso', porqué como escribió 'hasta ahora ha confundido/engañado a todos los mineralogistas en su identificación' (Roycroft &amp; Cuypers, 2015)</p><p>Brasil, Canadá, India, Madagascar y México son los principales productores mundiales de apatita y España es conocida por las de color espárrago, mientras que Maine en los EE. UU. es la fuente de las apatitas de color lila.</p>
652;<p>Turmalina</p><p >A pesar de que se conocía desde la antigüedad en la región Mediterránea, los Neerlandeses empezaron a importarlas en 1703 desde Sri Lanka. Le pusieron el nombre Sinhalese "Turamali" - piedra con colores mezclados.</p><p >Un rasgo muy característico de la turmalina es la prontitud con la que se electrifica. Calentando y subsiguientemente enfriando, así como aplicando presión, p.e. al frotar, un cristal de turmalina se cargará eléctricamente. Luego atraerá partículas de polvo y pequeños trozos de papel (piro y piezoelectricidad).</p><p>(Ca,K,Na)(Al,Fe,Li,Mg,Mn)3 (Al,Cr,Fe,V)6(BO3)3(Si,Al,B)6O18(OH,F)</p>
654;<p>Espinela<br></p><p><br></p><p></p><p>El origen del nombre de este mineral, espinela, es confuso. Algunos expertos creen que procede de la palabra latina "spinella", por la forma puntiaguda de sus cristales más habituales, los octaédricos. Otros, en cambio, opinan que deriva del término griego "spinos", que significa chispa, en alusión al color brillante de su variedad roja y ha su brillo destello.<br></p><p><br></p><p></p><p>MgAl₂O₄<br></p>
655;<p>Zircón</p><p>Lo más probable es que su nombre provenga de la palabra persa 'zargun', significando dorado.</p><p>Esta gema se presenta en una variedad de colores. Del rojo hasta el azul, e incluso incolora.</p>
656;<p>Turmalina</p><p >A pesar de que se conocía desde la antigüedad en la región Mediterránea, los Neerlandeses empezaron a importarlas en 1703 desde Sri Lanka. Le pusieron el nombre Sinhalese "Turamali" - piedra con colores mezclados.</p><p >Un rasgo muy característico de la turmalina es la prontitud con la que se electrifica. Calentando y subsiguientemente enfriando, así como aplicando presión, p.e. al frotar, un cristal de turmalina se cargará eléctricamente. Luego atraerá partículas de polvo y pequeños trozos de papel (piro y piezoelectricidad).</p><p>(Ca,K,Na)(Al,Fe,Li,Mg,Mn)3 (Al,Cr,Fe,V)6(BO3)3(Si,Al,B)6O18(OH,F)</p>
657;<p>Turquesa</p><p>La Turquesa es una de las gemas, a las que muchas culturas, desde el principio de los tiempos,le han dado mucha importancia.</p><p>La turquesa es una de las piedras mas utilizadas en diferentes culturas con fines ornamentales,mágicos y de poder. Es una piedra usada desde la prehistoria en casi todo el mundo, destacanlas culturas de Egipto, de Tibet y China, de los Indios Americanos, de Oriente Medio.</p><p>La turquesa de calidad es de las gemas mas difíciles de conseguir con garantías deautenticidad. Debido a que la turquesa se puso de moda en los 60' y 70' se agotaron muchos delos yacimientos americanos y se puso en marcha una auténtica industria dedicada a laestabilización y reconstitución de la turquesa (en el mejor de los casos).</p><p>La turquesa que no es de calidad suficiente se tiñe y se endurece con impregnación deplásticos. En el mercado actual es muy difícil distinguir la turquesa natural de la que setrata por diversos métodos; por otra parte una multitud de símiles y imitaciones tratan deengañar al usuario.</p><p>En la actualidad los yacimientos en explotación más importantes están en USA, y China, tambiénse extrae en Méjico, Iran, además de otros pequeños yacimientos muy repartidos por el mundo(Perú, Nepal, Mongolia, Turkmenistan etc.)</p>
660;<p>Espinela<br></p><p><br></p><p></p><p>El origen del nombre de este mineral, espinela, es confuso. Algunos expertos creen que procede de la palabra latina "spinella", por la forma puntiaguda de sus cristales más habituales, los octaédricos. Otros, en cambio, opinan que deriva del término griego "spinos", que significa chispa, en alusión al color brillante de su variedad roja y ha su brillo destello.<br></p><p><br></p><p></p><p>MgAl₂O₄<br></p>
662;<p>Zircón</p><p>Lo más probable es que su nombre provenga de la palabra persa 'zargun', significando dorado.</p><p>Esta gema se presenta en una variedad de colores. Del rojo hasta el azul, e incluso incolora.</p>
663;<p>Espinela<br></p><p><br></p><p></p><p>El origen del nombre de este mineral, espinela, es confuso. Algunos expertos creen que procede de la palabra latina "spinella", por la forma puntiaguda de sus cristales más habituales, los octaédricos. Otros, en cambio, opinan que deriva del término griego "spinos", que significa chispa, en alusión al color brillante de su variedad roja y ha su brillo destello.<br></p><p><br></p><p></p><p>MgAl₂O₄<br></p>
664;<p>Esmeralda</p><p>No está muy claro de donde deriva el nombre, se cree que del griego 'smaragdos' - piedra verde o del persa 'zamarat' - corazón de piedra.</p>
665;<p>Cianita</p><p>Le puso el nombre, Abraham Gottlieb en 1789. El nombre proviene del griego 'kyanos' significando 'azul', el color más común de la especie.</p>
666;<p>Zircón</p><p>Lo más probable es que su nombre provenga de la palabra persa 'zargun', significando dorado.</p><p>Esta gema se presenta en una variedad de colores. Del rojo hasta el azul, e incluso incolora.</p>
710;<p>Turquesa</p><p>La Turquesa es una de las gemas, a las que muchas culturas, desde el principio de los tiempos,le han dado mucha importancia.</p><p>La turquesa es una de las piedras mas utilizadas en diferentes culturas con fines ornamentales,mágicos y de poder. Es una piedra usada desde la prehistoria en casi todo el mundo, destacanlas culturas de Egipto, de Tibet y China, de los Indios Americanos, de Oriente Medio.</p><p>La turquesa de calidad es de las gemas mas difíciles de conseguir con garantías deautenticidad. Debido a que la turquesa se puso de moda en los 60' y 70' se agotaron muchos delos yacimientos americanos y se puso en marcha una auténtica industria dedicada a laestabilización y reconstitución de la turquesa (en el mejor de los casos).</p><p>La turquesa que no es de calidad suficiente se tiñe y se endurece con impregnación deplásticos. En el mercado actual es muy difícil distinguir la turquesa natural de la que setrata por diversos métodos; por otra parte una multitud de símiles y imitaciones tratan deengañar al usuario.</p><p>En la actualidad los yacimientos en explotación más importantes están en USA, y China, tambiénse extrae en Méjico, Iran, además de otros pequeños yacimientos muy repartidos por el mundo(Perú, Nepal, Mongolia, Turkmenistan etc.)</p>
711;<p>Turquesa</p><p>La Turquesa es una de las gemas, a las que muchas culturas, desde el principio de los tiempos,le han dado mucha importancia.</p><p>La turquesa es una de las piedras mas utilizadas en diferentes culturas con fines ornamentales,mágicos y de poder. Es una piedra usada desde la prehistoria en casi todo el mundo, destacanlas culturas de Egipto, de Tibet y China, de los Indios Americanos, de Oriente Medio.</p><p>La turquesa de calidad es de las gemas mas difíciles de conseguir con garantías deautenticidad. Debido a que la turquesa se puso de moda en los 60' y 70' se agotaron muchos delos yacimientos americanos y se puso en marcha una auténtica industria dedicada a laestabilización y reconstitución de la turquesa (en el mejor de los casos).</p><p>La turquesa que no es de calidad suficiente se tiñe y se endurece con impregnación deplásticos. En el mercado actual es muy difícil distinguir la turquesa natural de la que setrata por diversos métodos; por otra parte una multitud de símiles y imitaciones tratan deengañar al usuario.</p><p>En la actualidad los yacimientos en explotación más importantes están en USA, y China, tambiénse extrae en Méjico, Iran, además de otros pequeños yacimientos muy repartidos por el mundo(Perú, Nepal, Mongolia, Turkmenistan etc.)</p>
712;<p>Turquesa</p><p>La Turquesa es una de las gemas, a las que muchas culturas, desde el principio de los tiempos,le han dado mucha importancia.</p><p>La turquesa es una de las piedras mas utilizadas en diferentes culturas con fines ornamentales,mágicos y de poder. Es una piedra usada desde la prehistoria en casi todo el mundo, destacanlas culturas de Egipto, de Tibet y China, de los Indios Americanos, de Oriente Medio.</p><p>La turquesa de calidad es de las gemas mas difíciles de conseguir con garantías deautenticidad. Debido a que la turquesa se puso de moda en los 60' y 70' se agotaron muchos delos yacimientos americanos y se puso en marcha una auténtica industria dedicada a laestabilización y reconstitución de la turquesa (en el mejor de los casos).</p><p>La turquesa que no es de calidad suficiente se tiñe y se endurece con impregnación deplásticos. En el mercado actual es muy difícil distinguir la turquesa natural de la que setrata por diversos métodos; por otra parte una multitud de símiles y imitaciones tratan deengañar al usuario.</p><p>En la actualidad los yacimientos en explotación más importantes están en USA, y China, tambiénse extrae en Méjico, Iran, además de otros pequeños yacimientos muy repartidos por el mundo(Perú, Nepal, Mongolia, Turkmenistan etc.)</p>
713;<p>Turquesa</p><p>La Turquesa es una de las gemas, a las que muchas culturas, desde el principio de los tiempos,le han dado mucha importancia.</p><p>La turquesa es una de las piedras mas utilizadas en diferentes culturas con fines ornamentales,mágicos y de poder. Es una piedra usada desde la prehistoria en casi todo el mundo, destacanlas culturas de Egipto, de Tibet y China, de los Indios Americanos, de Oriente Medio.</p><p>La turquesa de calidad es de las gemas mas difíciles de conseguir con garantías deautenticidad. Debido a que la turquesa se puso de moda en los 60' y 70' se agotaron muchos delos yacimientos americanos y se puso en marcha una auténtica industria dedicada a laestabilización y reconstitución de la turquesa (en el mejor de los casos).</p><p>La turquesa que no es de calidad suficiente se tiñe y se endurece con impregnación deplásticos. En el mercado actual es muy difícil distinguir la turquesa natural de la que setrata por diversos métodos; por otra parte una multitud de símiles y imitaciones tratan deengañar al usuario.</p><p>En la actualidad los yacimientos en explotación más importantes están en USA, y China, tambiénse extrae en Méjico, Iran, además de otros pequeños yacimientos muy repartidos por el mundo(Perú, Nepal, Mongolia, Turkmenistan etc.)</p>
714;<p>Espinela<br></p><p><br></p><p></p><p>El origen del nombre de este mineral, espinela, es confuso. Algunos expertos creen que procede de la palabra latina "spinella", por la forma puntiaguda de sus cristales más habituales, los octaédricos. Otros, en cambio, opinan que deriva del término griego "spinos", que significa chispa, en alusión al color brillante de su variedad roja y ha su brillo destello.<br></p><p><br></p><p></p><p>MgAl₂O₄<br></p>
719;<p>Fluorita</p><p>El nombre deriva del Latín 'fluo' - fluir ya que se usaba como flux en la soldadura de hierro.</p><p>Debido a impurezas en el cristal, hay ciertas fluoritas que presentan una fluorescencia muy fuerte.</p><p>En 1852 el fenómeno de la fluorescencia fue acuñado debido a la fluorita. También dio nombre a su elemento constitutivo flúor.</p>
720;<p>Sphene<br />Sphene, también conocida como titanita, es una brillante gema de color verdeamarillento, verde o marrón de alto brillo, tonos únicos de color y, con un corte brillante, unfuego intenso que puede competir con el diamante. Mientras siempre en la demanda, sphene hasido una gema rara en el mercado. Los nuevos depósitos han aumentado las cantidades demercado.<br /><br />Sphene se llama de la palabra griega cuña, debido a su tí­pico hábito decristal en forma de cuña. El nombre mineralógico 'Titanita' deriva de sus contenidos detitanio. Sphene es fuertemente pleocroica, mostrando al menos tres colores (incoloro, amarilloverdoso, rojizo) cuando se mira desde diferentes ángulos.<br /><br />El corte brillante sirveel potencial de 'fuego' en un esfeno mejor. Dependiendo de la claridad, el esfero tambiéntiene forma de cabujón y corte redondo. Con una calificación de dureza de 5 -5.5 en la escalade Mohs, el esfero es una gema suave que necesita cuidado y califica mejor solo para colgantes,pendientes o broches.</p>
721;<p>Turmalina</p><p >A pesar de que se conocía desde la antigüedad en la región Mediterránea, los Neerlandeses empezaron a importarlas en 1703 desde Sri Lanka. Le pusieron el nombre Sinhalese "Turamali" - piedra con colores mezclados.</p><p >Un rasgo muy característico de la turmalina es la prontitud con la que se electrifica. Calentando y subsiguientemente enfriando, así como aplicando presión, p.e. al frotar, un cristal de turmalina se cargará eléctricamente. Luego atraerá partículas de polvo y pequeños trozos de papel (piro y piezoelectricidad).</p><p>(Ca,K,Na)(Al,Fe,Li,Mg,Mn)3 (Al,Cr,Fe,V)6(BO3)3(Si,Al,B)6O18(OH,F)</p>
727;"AndesinaEs un feldespato compuesto por 50-70% albita y 30-50% anortita.Fue descrita por primera vez en 1841, descubierta en la mina de Marmato, Colombia. Su nombre proviene de las montañas andes de sud-américa."
728;<p>El Jade Jadeíta es un mineral perteneciente al grupo de los piroxenos. Aunque en apariencia se parece a la Nefrita sus propiedades fí­sicas y Ópticas son diferentes. <br>El jade Jadeíta se presenta en todos los colores, el mas conocido es el verde en toda la gama de tonalidades. También son apreciados los colores blanco, negro, lavanda. El jade jadeíta de color verde esmeralda y transparente recibe el nombre de Jade imperial. El Jade imperial es muy escaso y es la gema mas valiosa de todas las gemas, después de los diamantes de color.<br>Hay yacimientos primarios de Jade Jadeíta, pero gran cantidad de material que vemos en el mercado es en forma de cantos rodados de yacimientos secundarios. <br>El jade Jadeíta ha sido una gema muy apreciada como piedra preciosa desde la antigüedad. En muchas culturas de la antigüedad está presente en todas las formas posibles: objetos de adorno, sellos, cabujones, cuentas, pequeñas esculturas etc. Es muy dura y resistente por lo tanto han llegado hasta nosotros muchísimas piezas antiguas. Actualmente con el jade Jadeíta se elaboran cabujones, cuentas, carvings, anillos, brazaletes, y esculturas.<br>Los yacimientos actuales son escasos, los más destacados están en Burma, Turquía, Guatemala, USA, Rusia, Japón, Kazajstan.</p>
729;<p>Peridoto</p><p>Se cree que el nombre proviene del Arabe 'faridat' - gema, o como sugiere el Diccionario Oxford Angles, del latín clásico 'pæderot' - un tipo de opal.</p><p>En realidad el peridoto es un material llamado olivino que se compone de 2 minerales: fayalita y forsterita.</p><p>Uno de los 6 minerales esenciales para la aparición de la vida. (Russell & Ponce, 2020).</p><p>Fe2SiO4 (Fayalita) - Mg2SiO4 (Forsterita)</p>
740;<p>Turmalina</p><p >A pesar de que se conocía desde la antigüedad en la región Mediterránea, los Neerlandeses empezaron a importarlas en 1703 desde Sri Lanka. Le pusieron el nombre Sinhalese "Turamali" - piedra con colores mezclados.</p><p >Un rasgo muy característico de la turmalina es la prontitud con la que se electrifica. Calentando y subsiguientemente enfriando, así como aplicando presión, p.e. al frotar, un cristal de turmalina se cargará eléctricamente. Luego atraerá partículas de polvo y pequeños trozos de papel (piro y piezoelectricidad).</p><p>(Ca,K,Na)(Al,Fe,Li,Mg,Mn)3 (Al,Cr,Fe,V)6(BO3)3(Si,Al,B)6O18(OH,F)</p>
741;<p>Espinela<br></p><p><br></p><p></p><p>El origen del nombre de este mineral, espinela, es confuso. Algunos expertos creen que procede de la palabra latina "spinella", por la forma puntiaguda de sus cristales más habituales, los octaédricos. Otros, en cambio, opinan que deriva del término griego "spinos", que significa chispa, en alusión al color brillante de su variedad roja y ha su brillo destello.<br></p><p><br></p><p></p><p>MgAl₂O₄<br></p>
742;<p>Espinela<br></p><p><br></p><p></p><p>El origen del nombre de este mineral, espinela, es confuso. Algunos expertos creen que procede de la palabra latina "spinella", por la forma puntiaguda de sus cristales más habituales, los octaédricos. Otros, en cambio, opinan que deriva del término griego "spinos", que significa chispa, en alusión al color brillante de su variedad roja y ha su brillo destello.<br></p><p><br></p><p></p><p>MgAl₂O₄<br></p>
744;<div>Safiro</div><div><br></div><div>El nombre deriva del greigo "sappheiros" - azul. Antiguamente cualquier gema azul era llamada Safiro.</div><div><br></div><div>Hoy en día se llama Safiro a los corindones de todos los colores excepto el rojo (rubí).</div><div><br></div><div>Al₂O₃<br></div>
745;"AndesinaEs un feldespato compuesto por 50-70% albita y 30-50% anortita.Fue descrita por primera vez en 1841, descubierta en la mina de Marmato, Colombia. Su nombre proviene de las montañas andes de sud-américa."
747;<p>Prehnita</p><p>Lleva el nombre en honor a Hendrik von Prehn, gobernador del Cabo de Buena Esperanza (Sudáfrica) en 1774 quien descubrió este mineral. El nombre fue acuñado por el famoso geólogo alemán Gottlob Werner en 1788.</p><p>Suele aparecen en un hábito botrioidal - forma externa globular y que se asemeja a un racimo de uvas (donde deriva el nombre desde el griego). </p><p>Ca2Al(AlSi3O10)(OH)2</p>
749;"AndesinaEs un feldespato compuesto por 50-70% albita y 30-50% anortita.Fue descrita por primera vez en 1841, descubierta en la mina de Marmato, Colombia. Su nombre proviene de las montañas andes de sud-américa."
750;<p>Aguamarina</p><p >El nombre aguamarina viene del latín, "aqua marinā", agua del mar. Su nombre hace referencia a su color.</p><p>La aguamarina es la variedad azul del berilo. La misma familia que la esmeralda, morganita, heliodoro...</p><p >Be3Al2Si6O18::Fe</p>
751;<p>Aguamarina</p><p >El nombre aguamarina viene del latín, "aqua marinā", agua del mar. Su nombre hace referencia a su color.</p><p>La aguamarina es la variedad azul del berilo. La misma familia que la esmeralda, morganita, heliodoro...</p><p >Be3Al2Si6O18::Fe</p>
752;<p>Aguamarina</p><p >El nombre aguamarina viene del latín, "aqua marinā", agua del mar. Su nombre hace referencia a su color.</p><p>La aguamarina es la variedad azul del berilo. La misma familia que la esmeralda, morganita, heliodoro...</p><p >Be3Al2Si6O18::Fe</p>
753;<p>Turmalina</p><p >A pesar de que se conocía desde la antigüedad en la región Mediterránea, los Neerlandeses empezaron a importarlas en 1703 desde Sri Lanka. Le pusieron el nombre Sinhalese "Turamali" - piedra con colores mezclados.</p><p >Un rasgo muy característico de la turmalina es la prontitud con la que se electrifica. Calentando y subsiguientemente enfriando, así como aplicando presión, p.e. al frotar, un cristal de turmalina se cargará eléctricamente. Luego atraerá partículas de polvo y pequeños trozos de papel (piro y piezoelectricidad).</p><p>(Ca,K,Na)(Al,Fe,Li,Mg,Mn)3 (Al,Cr,Fe,V)6(BO3)3(Si,Al,B)6O18(OH,F)</p>
754;<div>Safiro</div><div><br></div><div>El nombre deriva del greigo "sappheiros" - azul. Antiguamente cualquier gema azul era llamada Safiro.</div><div><br></div><div>Hoy en día se llama Safiro a los corindones de todos los colores excepto el rojo (rubí).</div><div><br></div><div>Al₂O₃<br></div>
755;<p>El Jade Jadeíta es un mineral perteneciente al grupo de los piroxenos. Aunque en apariencia se parece a la Nefrita sus propiedades fí­sicas y Ópticas son diferentes. <br>El jade Jadeíta se presenta en todos los colores, el mas conocido es el verde en toda la gama de tonalidades. También son apreciados los colores blanco, negro, lavanda. El jade jadeíta de color verde esmeralda y transparente recibe el nombre de Jade imperial. El Jade imperial es muy escaso y es la gema mas valiosa de todas las gemas, después de los diamantes de color.<br>Hay yacimientos primarios de Jade Jadeíta, pero gran cantidad de material que vemos en el mercado es en forma de cantos rodados de yacimientos secundarios. <br>El jade Jadeíta ha sido una gema muy apreciada como piedra preciosa desde la antigüedad. En muchas culturas de la antigüedad está presente en todas las formas posibles: objetos de adorno, sellos, cabujones, cuentas, pequeñas esculturas etc. Es muy dura y resistente por lo tanto han llegado hasta nosotros muchísimas piezas antiguas. Actualmente con el jade Jadeíta se elaboran cabujones, cuentas, carvings, anillos, brazaletes, y esculturas.<br>Los yacimientos actuales son escasos, los más destacados están en Burma, Turquía, Guatemala, USA, Rusia, Japón, Kazajstan.</p>
756;<p>El Jade Jadeíta es un mineral perteneciente al grupo de los piroxenos. Aunque en apariencia se parece a la Nefrita sus propiedades fí­sicas y Ópticas son diferentes. <br>El jade Jadeíta se presenta en todos los colores, el mas conocido es el verde en toda la gama de tonalidades. También son apreciados los colores blanco, negro, lavanda. El jade jadeíta de color verde esmeralda y transparente recibe el nombre de Jade imperial. El Jade imperial es muy escaso y es la gema mas valiosa de todas las gemas, después de los diamantes de color.<br>Hay yacimientos primarios de Jade Jadeíta, pero gran cantidad de material que vemos en el mercado es en forma de cantos rodados de yacimientos secundarios. <br>El jade Jadeíta ha sido una gema muy apreciada como piedra preciosa desde la antigüedad. En muchas culturas de la antigüedad está presente en todas las formas posibles: objetos de adorno, sellos, cabujones, cuentas, pequeñas esculturas etc. Es muy dura y resistente por lo tanto han llegado hasta nosotros muchísimas piezas antiguas. Actualmente con el jade Jadeíta se elaboran cabujones, cuentas, carvings, anillos, brazaletes, y esculturas.<br>Los yacimientos actuales son escasos, los más destacados están en Burma, Turquía, Guatemala, USA, Rusia, Japón, Kazajstan.</p>
757;<p>El Jade Jadeíta es un mineral perteneciente al grupo de los piroxenos. Aunque en apariencia se parece a la Nefrita sus propiedades fí­sicas y Ópticas son diferentes. <br>El jade Jadeíta se presenta en todos los colores, el mas conocido es el verde en toda la gama de tonalidades. También son apreciados los colores blanco, negro, lavanda. El jade jadeíta de color verde esmeralda y transparente recibe el nombre de Jade imperial. El Jade imperial es muy escaso y es la gema mas valiosa de todas las gemas, después de los diamantes de color.<br>Hay yacimientos primarios de Jade Jadeíta, pero gran cantidad de material que vemos en el mercado es en forma de cantos rodados de yacimientos secundarios. <br>El jade Jadeíta ha sido una gema muy apreciada como piedra preciosa desde la antigüedad. En muchas culturas de la antigüedad está presente en todas las formas posibles: objetos de adorno, sellos, cabujones, cuentas, pequeñas esculturas etc. Es muy dura y resistente por lo tanto han llegado hasta nosotros muchísimas piezas antiguas. Actualmente con el jade Jadeíta se elaboran cabujones, cuentas, carvings, anillos, brazaletes, y esculturas.<br>Los yacimientos actuales son escasos, los más destacados están en Burma, Turquía, Guatemala, USA, Rusia, Japón, Kazajstan.</p>
758;<p>El Jade Jadeíta es un mineral perteneciente al grupo de los piroxenos. Aunque en apariencia se parece a la Nefrita sus propiedades fí­sicas y Ópticas son diferentes. <br>El jade Jadeíta se presenta en todos los colores, el mas conocido es el verde en toda la gama de tonalidades. También son apreciados los colores blanco, negro, lavanda. El jade jadeíta de color verde esmeralda y transparente recibe el nombre de Jade imperial. El Jade imperial es muy escaso y es la gema mas valiosa de todas las gemas, después de los diamantes de color.<br>Hay yacimientos primarios de Jade Jadeíta, pero gran cantidad de material que vemos en el mercado es en forma de cantos rodados de yacimientos secundarios. <br>El jade Jadeíta ha sido una gema muy apreciada como piedra preciosa desde la antigüedad. En muchas culturas de la antigüedad está presente en todas las formas posibles: objetos de adorno, sellos, cabujones, cuentas, pequeñas esculturas etc. Es muy dura y resistente por lo tanto han llegado hasta nosotros muchísimas piezas antiguas. Actualmente con el jade Jadeíta se elaboran cabujones, cuentas, carvings, anillos, brazaletes, y esculturas.<br>Los yacimientos actuales son escasos, los más destacados están en Burma, Turquía, Guatemala, USA, Rusia, Japón, Kazajstan.</p>
